name,type,status,latitude,longitude,address,country,zip,timeZone
HBO1,AMXL,Active,41.8626,-71.03897,"350 Revolutionary Drive, Taunton, MA",United States,2718,America/New_York (UTC:-04:00)
HBO2,AMXL,Active,42.399,-71.05249,"34 Market St, Everett, MA",United States,2149,America/New_York (UTC:-04:00)
HCE1,AMXL,Active,41.30527,-81.46583,"Cornerstone Building #2, Twinsburg, OH",United States,44087,America/New_York (UTC:-04:00)
HCE2,AMXL,Active,41.41862,-81.51173,"23371 Aurora Road, Bedford Heights, OH",United States,44146,America/New_York (UTC:-04:00)
HCH3,AMXL,Active,41.77973,-88.23045,"540 Frontenac Road, Naperville, IL",United States,60504,America/Chicago (UTC:-05:00)
HCI1,AMXL,Active,41.63267,-91.48841,"2500 Heinz Road, Iowa City, IA",United States,52240,America/Chicago (UTC:-05:00)
HCT1,AMXL,Active,35.06847,-85.14077,"7200 Discovery Drive, Chattanooga, TN",United States,37421,America/New_York (UTC:-04:00)
HCT2,AMXL,Active,35.09533,-85.2401,"4400 Amnicola Highway, Chattanooga, TN",United States,37406,America/New_York (UTC:-04:00)
HDA3,AMXL,Active,32.63695,-96.76469,"9186 Van Horn Dr, Dallas, TX",United States,75241,America/Chicago (UTC:-05:00)
HDA8,AMXL,Active,32.63695,-96.76469,"9186 Van Horn Dr, Dallas, TX",United States,75241,America/Chicago (UTC:-05:00)
HDA9,AMXL,Active,32.63695,-96.76469,"9186 Van Horn Dr, Dallas, TX",United States,75241,America/Chicago (UTC:-05:00)
HDC1,AMXL,Active,38.80069,-77.18067,"6885 Commercial Drive, Springfield, VA",United States,22151,America/New_York (UTC:-04:00)
HDE1,AMXL,Active,39.7677,-104.75575,"19799 East 36th Drive, Aurora, CO",United States,80011,America/Denver (UTC:-06:00)
HDS1,AMXL,Active,41.65556,-93.79153,"200 South East 37th Street, Grimes, IA",United States,50111,America/Chicago (UTC:-05:00)
HDS9,AMXL,Active,41.65556,-93.79153,"200 South East 37th Street, Grimes, IA",United States,50111,America/Chicago (UTC:-05:00)
HDT2,AMXL,Active,42.3758,-83.43491,"12795 Premier Center Court, Plymouth Charter Township, MI",United States,48170,America/Detroit (UTC:-04:00)
HDT3,AMXL,Active,42.1713,-83.36863,"33701 Prescott Street Romulus, Romulus, MI",United States,48174,America/Detroit (UTC:-04:00)
HDT9,AMXL,Active,42.3758,-83.43491,"12795 Premier Center Court, Plymouth Charter Township, MI",United States,48170,America/Detroit (UTC:-04:00)
HDY1,AMXL,Active,39.8537,-84.32527,"45 Lau Pkwy, Englewood, OH",United States,45315,America/New_York (UTC:-04:00)
HDY9,AMXL,Active,39.8537,-84.32527,"45 Lau Pkwy, Englewood, OH",United States,45315,America/New_York (UTC:-04:00)
HEU1,AMXL,Active,44.55442,-123.10767,"33468 Eagle Road, Tangent, OR",United States,97389,America/Los_Angeles (UTC:-07:00)
HEW4,AMXL,Active,40.31883,-74.49659,"343 Half Acre Road, Cranbury, NJ",United States,8512,America/New_York (UTC:-04:00)
HFA2,AMXL,Active,36.68444,-119.76857,"3523 S Northpointe Dr, Fresno, CA",United States,93725,America/Los_Angeles (UTC:-07:00)
HGR1,AMXL,Active,42.84133,-85.53594,"5199 68th Street South East, Caledonia, MI",United States,49316,America/Detroit (UTC:-04:00)
HHO1,AMXL,Active,29.99992,-95.3024,"8120 Humble Westfield Road, Humble, TX",United States,77338,America/Chicago (UTC:-05:00)
HIN2,AMXL,Active,39.54869,-86.04693,"19 Bob Glidden Blvd., Whiteland, IN",United States,46184,America/Indiana/Indianapolis (UTC:-04:00)
HIN3,AMXL,Active,41.72289,-86.34792,"3507 Olive Road, South Bend, IN",United States,46628,America/Indiana/Indianapolis (UTC:-04:00)
HJX1,AMXL,Active,30.35699,-81.75973,"2780 Lloyd Road, Jacksonville, FL",United States,32254,America/New_York (UTC:-04:00)
HJX9,AMXL,Active,30.35699,-81.75973,"2780 Lloyd Road, Jacksonville, FL",United States,32254,America/New_York (UTC:-04:00)
HKX1,AMXL,Active,35.96444,-83.99387,"4825 Lumber Lane, Knoxville, TN",United States,37921,America/New_York (UTC:-04:00)
HLA1,AMXL,Active,33.88006,-118.00717,"5650 Dolly Avenue, Buena Park, CA",United States,90621,America/Los_Angeles (UTC:-07:00)
HLA2,AMXL,Active,34.35776,-118.51447,"21420 Needham Ranch Parkway, Santa Clarita, CA",United States,91321,America/Los_Angeles (UTC:-07:00)
HLA3,AMXL,Active,33.85,-117.22314,"4375 North Perris Boulevard, Perris, CA",United States,92571,America/Los_Angeles (UTC:-07:00)
HLA8,AMXL,Active,34.35776,-118.51447,"21420 Needham Ranch Parkway, Santa Clarita, CA",United States,91321,America/Los_Angeles (UTC:-07:00)
HLS1,AMXL,Active,36.26337,-115.07768,"4410 Nexus Way, Las Vegas, NV",United States,89115,America/Los_Angeles (UTC:-07:00)
HLV1,AMXL,Active,36.2288,-115.07205,"3649-3777 Marion Dr, Las Vegas, NV",United States,89115,America/Los_Angeles (UTC:-07:00)
HMC1,AMXL,Active,38.84536,-94.90156,"27200 West 157th Street, New Century, KS",United States,66031,America/Chicago (UTC:-05:00)
HMC9,AMXL,Active,39.19831,-94.44797,"2361 S Withers RD, Liberty, MO",United States,64068,America/Chicago (UTC:-05:00)
HME3,AMXL,Active,34.96548,-89.60473,"850 Gateway Global Dr, Byhalia, MS",United States,38611,America/Chicago (UTC:-05:00)
HME9,AMXL,Active,34.96548,-89.60473,"850 Gateway Global Dr, Byhalia, MS",United States,38611,America/Chicago (UTC:-05:00)
HMI2,AMXL,Active,25.80513,-80.30704,"3340 NW 67th Avenue, Miami, FL",United States,33122,America/New_York (UTC:-04:00)
HMK4,AMXL,Active,42.93693,-88.12034,"16555 W Small Rd, New Berlin, WI",United States,53151,America/Chicago (UTC:-05:00)
HMK9,AMXL,Active,42.93693,-88.12034,"16555 W Small Rd, New Berlin, WI",United States,53151,America/Chicago (UTC:-05:00)
HMO2,AMXL,Active,28.47466,-81.23571,"8050 Vista Reserve, Orlando, FL",United States,32822,America/New_York (UTC:-04:00)
HMO9,AMXL,Active,28.47466,-81.23571,"8050 Vista Reserve, Orlando, FL",United States,32822,America/New_York (UTC:-04:00)
HMY1,AMXL,Active,29.97758,-90.28317,"10057 Airline Highway, St. Rose, LA",United States,70087,America/Chicago (UTC:-05:00)
HNY1,AMXL,Active,40.74343,-73.49026,"80 Grumman Road West, Bethpage, NY",United States,11714,America/New_York (UTC:-04:00)
HNY2,AMXL,Active,40.72496,-73.91831,"56-85 49th Street (aka 1 Railroad Place), Maspeth, NY",United States,11378,America/New_York (UTC:-04:00)
HNY3,AMXL,Active,41.06671,-73.82309,"5 Warehouse Lane, Elmsford, NY",United States,10523,America/New_York (UTC:-04:00)
HNY5,AMXL,Active,40.86489,-74.05033,"125 North Street, Teterboro, NJ",United States,7608,America/New_York (UTC:-04:00)
HOK1,AMXL,Active,35.45159,-97.65248,"1414 South Council Road, Oklahoma City, OK",United States,73128,America/Chicago (UTC:-05:00)
HOK2,AMXL,Active,35.43081,-97.6547,"3401 S Council Rd, Oklahoma City, OK",United States,73179,America/Chicago (UTC:-05:00)
HOM1,AMXL,Active,41.31014,-95.91734,"5606 Lindbergh Drive, Omaha, NE",United States,68110,America/Chicago (UTC:-05:00)
HOU7,AMXL,Active,29.94084,-95.52791,"16225 Tomball Parkway, Houston, TX",United States,77064,America/Chicago (UTC:-05:00)
HPB2,AMXL,Active,26.90432,-80.26509,"14490 Corporate Rd N, Jupiter, FL",United States,33478,America/New_York (UTC:-04:00)
HPH2,AMXL,Active,40.45836,-75.36191,"120 W Pumping Station Rd, Quakertown, PA",United States,18951,America/New_York (UTC:-04:00)
HPH4,AMXL,Active,39.65928,-75.58761,"1500 Johnson Way, New Castle, DE",United States,19720,America/New_York (UTC:-04:00)
HPT1,AMXL,Active,40.45996,-80.22013,"4800 McClaren Woods Drive, Coraopolis, PA",United States,15108,America/New_York (UTC:-04:00)
HPX1,AMXL,Active,33.41494,-112.06322,"3333 South 7th Street, Phoenix, AZ",United States,85040,America/Phoenix (UTC:-07:00)
HPX2,AMXL,Active,33.41704,-112.18434,"3333 South 59th Avenue, Phoenix, AZ",United States,85043,America/Phoenix (UTC:-07:00)
HPX3,AMXL,Active,33.3725,-111.8385,"1343 N Colorado St, Gilbert, AZ",United States,85233,America/Phoenix (UTC:-07:00)
HRC1,AMXL,Active,37.45867,-77.42931,"4949 Commerce Road, Richmond, VA",United States,23234,America/New_York (UTC:-04:00)
HRD2,AMXL,Active,35.97164,-78.87525,"805 South Briggs Avenue, Durham, NC",United States,27703,America/New_York (UTC:-04:00)
HRO1,AMXL,Active,43.08391,-77.61132,"1777 East Henrietta Road, Rochester, NY",United States,14623,America/New_York (UTC:-04:00)
HRS1,AMXL,Active,26.48768,-81.82603,"7916 Drew Circle, Fort Myers, FL",United States,33967,America/New_York (UTC:-04:00)
HSA1,AMXL,Active,32.06361,-81.14246,"2367 Tremont Road, Savannah, GA",United States,31405,America/New_York (UTC:-04:00)
HSD2,AMXL,Active,32.56154,-116.96787,"8150 Airway Rd, San Diego, CA",United States,92154,America/Los_Angeles (UTC:-07:00)
HSF2,AMXL,Active,37.50945,-121.94071,"44051 Osgood Road, Fremont, CA",United States,94539,America/Los_Angeles (UTC:-07:00)
HSF3,AMXL,Active,38.41458,-121.9489,"4800 Midway Road, Vacaville, CA",United States,95688,America/Los_Angeles (UTC:-07:00)
HSF9,AMXL,Active,37.50945,-121.94071,"44051 Osgood Road, Fremont, CA",United States,94539,America/Los_Angeles (UTC:-07:00)
HSL1,AMXL,Active,40.77449,-112.03749,"355 North John Glenn Road, Salt Lake City, UT",United States,84116,America/Denver (UTC:-06:00)
HSM1,AMXL,Active,38.54384,-121.57676,"3640 Ramos Drive, West Sacramento, CA",United States,95691,America/Los_Angeles (UTC:-07:00)
HSV2,AMXL,Active,34.65936,-86.81055,"28869 Fanning Dr NW, Madison, AL",United States,35756,America/Chicago (UTC:-05:00)
HSY1,AMXL,Active,43.06159,-76.04824,"6804 Manlius Center Road, East Syracuse, NY",United States,13057,America/New_York (UTC:-04:00)
HTP9,AMXL,Active,29.2271,-82.18243,"3400 North West 35th Street, Ocala, FL",United States,34475,America/New_York (UTC:-04:00)
HVB1,AMXL,Active,36.79236,-76.23187,"804 Greenbrier Circle, Chesapeake, VA",United States,23320,America/New_York (UTC:-04:00)
HVB2,AMXL,Active,36.81355,-76.47157,"103 Industrial Dr, Suffolk, VA",United States,23435,America/New_York (UTC:-04:00)
LAU2,AMXL,Active,30.20662,-97.70365,"7000 Metropolis Drive, Austin, TX",United States,78744,America/Chicago (UTC:-05:00)
LGB9,AMXL,Active,33.85,-117.22314,"4375 North Perris Boulevard, Perris, CA",United States,92571,America/Los_Angeles (UTC:-07:00)
LTX8,AMXL,Active,29.49709,-98.39624,"4825 Eisenhauer Road, Windcrest, TX",United States,78218,America/Chicago (UTC:-05:00)
MCI3,AMXL,Active,39.19831,-94.44797,"2361 S Withers RD, Liberty, MO",United States,64068,America/Chicago (UTC:-05:00)
MEM8,AMXL,Active,34.96548,-89.60473,"850 Gateway Global Dr, Byhalia, MS",United States,38611,America/Chicago (UTC:-05:00)
MKE7,AMXL,Active,42.61016,-87.94417,"11211 Burlington Road, Kenosha, WI",United States,53144,America/Chicago (UTC:-05:00)
MQJ2,AMXL,Active,39.54869,-86.04693,"19 Bob Glidden Blvd., Whiteland, IN",United States,46184,America/Indiana/Indianapolis (UTC:-04:00)
MSP6,AMXL,Active,44.63368,-93.26364,"9800 217th St W, Lakeville, MN",United States,55044,America/Chicago (UTC:-05:00)
PBI2,AMXL,Active,26.90432,-80.26509,"14490 Corporate Rd N, Jupiter, FL",United States,33478,America/New_York (UTC:-04:00)
PKG_BETHPAGE5_HNY1,AMXL,Active,40.75393,-73.49544,"999 South Oyster Bay Road, Bethpage, NY",United States,11714,America/New_York (UTC:-04:00)
RFD4,AMXL,Active,42.13557,-88.42198,"11400 Venture CT, Huntley, IL",United States,60142,America/Chicago (UTC:-05:00)
SAT6,AMXL,Active,29.93233,-97.87167,"1346 Fortuna Rd, San Marcos, TX",United States,78666,America/Chicago (UTC:-05:00)
SCK3,AMXL,Active,37.8488,-121.25738,"3565 North Airport Way, Manteca, CA",United States,95337,America/Los_Angeles (UTC:-07:00)
SLC3,AMXL,Active,40.77449,-112.03749,"355 North John Glenn Road, Salt Lake City, UT",United States,84116,America/Denver (UTC:-06:00)
SMF7,AMXL,Active,38.41458,-121.9489,"4800 Midway Road, Vacaville, CA",United States,95688,America/Los_Angeles (UTC:-07:00)
STL6,AMXL,Active,38.78421,-90.07875,"3931 Lakeview Corporate Drive, Edwardsville, IL",United States,62025,America/Chicago (UTC:-05:00)
TPA6,AMXL,Active,29.2271,-82.18243,"3400 North West 35th Street, Ocala, FL",United States,34475,America/New_York (UTC:-04:00)
TTN2,AMXL,Active,40.31883,-74.49659,"343 Half Acre Road, Cranbury, NJ",United States,8512,America/New_York (UTC:-04:00)
WTH1,AMXL,Active,39.7188,-122.14208,"6990 Airport Dr, Orland, CA",United States,95963,America/Los_Angeles (UTC:-07:00)
XLX3,AMXL,Active,32.62185,-96.67366,"1400 Southport Parkway, Wilmer, TX",United States,75172,America/Chicago (UTC:-05:00)
XLX4,AMXL,Active,35.00789,-89.90893,"5155 Citation Drive, Memphis, TN",United States,38118,America/Chicago (UTC:-05:00)
XLX7,AMXL,Active,34.0782,-117.27344,"555 East Orange Show Road, San Bernardino, CA",United States,92408,America/Los_Angeles (UTC:-07:00)
AFW1,Apparel,Active,32.84229,-97.32911,"1851 NE Loop 820, Fort Worth, TX",United States,76131,America/Chicago (UTC:-05:00)
CSG1,Apparel,Active,33.31272,-84.78182,"280 Bridgeport Parkway, Moreland, GA",United States,30259,America/New_York (UTC:-04:00)
DAL2,Apparel,Active,32.86577,-97.02931,"2601 South Airfield Drive, Dallas, TX",United States,75261,America/Chicago (UTC:-05:00)
FTW3,Apparel,Active,33.00968,-97.29529,"15201 Heritage Parkway, Fort Worth, TX",United States,76244,America/Chicago (UTC:-05:00)
IND4,Apparel,Active,39.75524,-86.29375,"710 S. Girls School Road, Indianapolis, IN",United States,46231,America/Indiana/Indianapolis (UTC:-04:00)
KRB5,Apparel,Active,39.59483,-76.00323,"600 Principio Parkway West, North East, MD",United States,21901,America/New_York (UTC:-04:00)
MGE1,Apparel,Active,34.10747,-83.77441,"650 Broadway Avenue, Braselton, GA",United States,30517,America/New_York (UTC:-04:00)
ONT6,Apparel,Active,33.87198,-117.23924,"24208 San Michele Road, Moreno Valley, CA",United States,92551,America/Los_Angeles (UTC:-07:00)
RDG1,Apparel,Active,40.52132,-76.10241,"3563 Mountain Road, Hamburg, PA",United States,19526,America/New_York (UTC:-04:00)
SDF1,Apparel,Active,37.32372,-85.34862,"1150 South Columbia Drive, Campbellsville, KY",United States,42718,America/New_York (UTC:-04:00)
BFI3,AR Non Sortable,Active,47.11241,-122.63998,"2700-2800 Center Drive, DuPont, WA",United States,98327-9913,America/Los_Angeles (UTC:-07:00)
DFW6,AR Non Sortable,Active,32.95799,-97.01698,"940 W. Bethel Road, Coppell, TX",United States,75019,America/Chicago (UTC:-05:00)
OAK3,AR Non Sortable,Active,37.46883,-121.16651,"255 Park Center Drive, Patterson, CA",United States,95363,America/Los_Angeles (UTC:-07:00)
SAT1,AR Non Sortable,Active,29.59948,-98.29094,"6000 Schertz Parkway, Schertz, TX",United States,78154,America/Chicago (UTC:-05:00)
TPA2,AR Non Sortable,Active,28.02034,-82.05312,"1760 County Line Road, Lakeland, FL",United States,33815,America/New_York (UTC:-04:00)
AGS2,AR Quick Deploy,Active,34.17663,-83.65273,"429 Toy Wright Road, Pendergrass, GA",United States,30567,America/New_York (UTC:-04:00)
FTW4,AR Quick Deploy,Active,33.00968,-97.29529,"15201 Heritage Parkway, Fort Worth, TX",United States,76244,America/Chicago (UTC:-05:00)
IAH1,AR Quick Deploy,Active,32.63553,-96.74507,"9155 Southlink Drive, Dallas, TX",United States,75241,America/Chicago (UTC:-05:00)
MGE7,AR Quick Deploy,Active,34.10747,-83.77441,"650 Broadway Avenue, Braselton, GA",United States,30517,America/New_York (UTC:-04:00)
ABQ1,AR Sortable,Active,35.08057,-106.8045,"12945 Ladera Dr NW, Albuquerque, NM",United States,87120,America/Denver (UTC:-06:00)
ACY1,AR Sortable,Active,39.82355,-75.21681,"240 Mantua Grove Road, West Deptford, NJ",United States,8066,America/New_York (UTC:-04:00)
AGS1,AR Sortable,Active,33.5011,-82.32347,"2150 Discovery Drive, Appling, GA",United States,30802,America/New_York (UTC:-04:00)
AKC1,AR Sortable,Active,41.04792,-81.58428,"2400 Romig Road, Akron, OH",United States,44320,America/New_York (UTC:-04:00)
ATL2,AR Sortable,Active,33.81169,-84.11484,"2255 West Park Place Boulevard, Stone Mountain, GA",United States,30087,America/New_York (UTC:-04:00)
AUS2,AR Sortable,Active,30.43248,-97.59834,"2000 East Pecan St, Pflugerville, TX",United States,78660,America/Chicago (UTC:-05:00)
AUS3,AR Sortable,Active,31.49581,-97.17107,"2000 Exchange Parkway, Waco, TX",United States,76712,America/Chicago (UTC:-05:00)
BDL2,AR Sortable,Active,41.87221,-72.70702,"200 Old Iron Ore Road, Windsor, CT",United States,6095,America/New_York (UTC:-04:00)
BDL3,AR Sortable,Active,41.41415,-72.84728,"409 Washington Avenue, North Haven, CT",United States,6473,America/New_York (UTC:-04:00)
BDL4,AR Sortable,Active,41.90351,-72.65898,"1215 Kennedy Rd, Windsor, CT",United States,6095,America/New_York (UTC:-04:00)
BFI1,AR Sortable,Active,47.24088,-122.24343,"1800 140th Avenue E, Sumner, WA",United States,98390,America/Los_Angeles (UTC:-07:00)
BFI4,AR Sortable,Active,47.41413,-122.25771,"21005 64th Avenue South, Kent, WA",United States,98032,America/Los_Angeles (UTC:-07:00)
BFL1,AR Sortable,Active,35.44677,-119.0511,"1601 Petrol Road, Bakersfield, CA",United States,93308,America/Los_Angeles (UTC:-07:00)
BHM1,AR Sortable,Active,33.37776,-87.00569,"975 Powder Plant Rd, Bessemer, AL",United States,35022,America/Chicago (UTC:-05:00)
BOI2,AR Sortable,Active,43.60346,-116.49864,"5295 E. Franklin Road, Nampa, ID",United States,83687,America/Boise (UTC:-06:00)
BOS3,AR Sortable,Active,42.73072,-71.11789,"1450 Osgood St., North Andover, MA",United States,1845,America/New_York (UTC:-04:00)
BTR1,AR Sortable,Active,30.45796,-91.09284,"9001 Cortana Place, Baton Rouge, LA",United States,70815,America/Chicago (UTC:-05:00)
BWI2,AR Sortable,Active,39.26755,-76.5481,"2010 Broening Highway, Baltimore, MD",United States,21224-6025,America/New_York (UTC:-04:00)
CLE2,AR Sortable,Active,41.43303,-81.53205,"21500 Emery Road, North Randall, OH",United States,44128,America/New_York (UTC:-04:00)
CLE3,AR Sortable,Active,41.5943,-81.50705,"1155 Babbitt Road, Euclid, OH",United States,44123,America/New_York (UTC:-04:00)
CLT4,AR Sortable,Active,35.2439,-80.96491,"8000 Tuckaseegee Road, Charlotte, NC",United States,28214,America/New_York (UTC:-04:00)
CMH1,AR Sortable,Active,39.9535,-82.71202,"11999 National Road SW, Etna, OH",United States,43062,America/New_York (UTC:-04:00)
CMH4,AR Sortable,Active,39.94374,-83.31764,"1550 West Main Street, West Jefferson, OH",United States,43162,America/New_York (UTC:-04:00)
DAL3,AR Sortable,Active,32.75576,-96.90454,"1301 Chalk Hill Road, Dallas, TX",United States,75212,America/Chicago (UTC:-05:00)
DCA1,AR Sortable,Active,39.22988,-76.47007,"1700 Sparrows Point Boulevard, Sparrows Point, MD",United States,21219,America/New_York (UTC:-04:00)
DEN3,AR Sortable,Active,39.96136,-104.98316,"14601 Grant Street, Thornton, CO",United States,80023,America/Denver (UTC:-06:00)
DEN4,AR Sortable,Active,38.77295,-104.71697,"4222 Integration Loop, Colorado Springs, CO",United States,80911,America/Denver (UTC:-06:00)
DEN9,AR Sortable,Active,40.46105,-104.99693,"SW of I-25 & Country Rd 30, Loveland, CO",United States,80538,America/Denver (UTC:-06:00)
DET3,AR Sortable,Active,42.64552,-83.25596,"1200 Featherstone Road, Pontiac, MI",United States,48342,America/Detroit (UTC:-04:00)
DET6,AR Sortable,Active,42.44132,-83.11333,"20110 Woodward Ave, Detroit, MI",United States,48203,America/Detroit (UTC:-04:00)
DFW7,AR Sortable,Active,32.97076,-97.33504,"700 Westport Parkway, Fort Worth, TX",United States,76177,America/Chicago (UTC:-05:00)
DSM5,AR Sortable,Active,41.67727,-93.46888,"502 32nd Street South West, Bondurant, IA",United States,50035,America/Chicago (UTC:-05:00)
DTW1,AR Sortable,Active,42.25035,-83.36163,"32801 Ecorse Road, Romulus, MI",United States,48174,America/Detroit (UTC:-04:00)
